codigo_municipio,codigo_uf_ibge,sigla_uf,nome_municipio,nome_municipio_padronizado,ano,populacao_total,populacao_crescimento_pct,ano_referencia_idhm,idhm,idhm_renda,idhm_educacao,idhm_longevidade,ideb,fluxo,aprendizado,nota_mt,nota_lp,crimes_total_indicadores,mortes_violentas_intencionais,homicidios_dolosos,feminicidios,estupros,furto_veiculos,taxa_crimes_100k,taxa_mortes_violentas_100k,taxa_homicidios_100k,taxa_feminicidios_100k,taxa_estupros_100k,taxa_furto_veiculos_100k,lag_1_taxa_crimes_100k,lag_1_taxa_mortes_violentas_100k,variacao_taxa_crimes_100k_pct,risco_indice
1100205,11,RO,Porto Velho,porto velho,2016,499293,,2010,0.736,0.764,0.638,0.819,,,,,,3882.0,191,173,0.0,382.0,1867.0,777.4993841291586,38.2540912850771,34.64899367705936,0.0,76.5081825701542,373.9287352316175,,,,0.4439547501079746
1100205,11,RO,Porto Velho,porto velho,2017,509323,2.008840500467657,2010,0.736,0.764,0.638,0.819,4.0,0.8735,4.5271,272.03,268.33,3857.0,158,152,0.0,355.0,1860.0,757.2797615658433,31.021571772725753,29.843537401609588,0.0,69.7003669577066,365.19065504601207,777.4993841291586,38.2540912850771,-2.600596601881855,0.38173260439367035
1100205,11,RO,Porto Velho,porto velho,2018,519531,2.004229143392311,2010,0.736,0.764,0.638,0.819,,,,,,3863.0,160,152,4.0,355.0,1860.0,743.5552450190653,30.797007300815544,29.257156935774766,0.7699251825203886,68.33085994868449,358.0152098719807,757.2797615658433,31.021571772725753,-1.8123442937917011,0.4608603226433497
1100205,11,RO,Porto Velho,porto velho,2019,529544,1.927315213144154,2010,0.736,0.764,0.638,0.819,4.3,0.8947,4.7708,278.81,278.25,4406.0,119,105,1.0,345.0,1991.0,832.0366201864244,22.47216473040956,19.828380644479022,0.18884172042360975,65.15039354614537,375.983865363407,743.5552450190653,30.797007300815544,11.899771504549129,0.32539163715251007
1100205,11,RO,Porto Velho,porto velho,2020,539354,1.8525372773556148,2010,0.736,0.764,0.638,0.819,,,,,,468.0,161,141,5.0,285.0,0.0,86.77046985838614,29.85052488717985,26.14238514964198,0.9270349343844674,52.84099125991464,0.0,832.0366201864244,22.47216473040956,-89.57131600302105,0.4163157964149485
1100205,11,RO,Porto Velho,porto velho,2021,548952,1.7795362600444342,2010,0.736,0.764,0.638,0.819,4.1,0.8986,4.5287,267.67,272.53,456.0,178,161,3.0,264.0,0.0,83.0673720106676,32.425421530479895,29.328611609029572,0.5464958684912342,48.091636427228615,0.0,86.77046985838614,29.85052488717985,-4.267693667859795,0.37857702984523695
1200401,12,AC,Rio Branco,rio branco,2016,388932,,2010,0.727,0.729,0.661,0.798,,,,,,351.0,233,226,0.0,111.0,0.0,90.24713831723797,59.90764452397848,58.107844044717325,0.0,28.539693313998335,0.0,,,,0.4483006190573985
1200401,12,AC,Rio Branco,rio branco,2017,394924,1.5406292102475572,2010,0.727,0.729,0.661,0.798,3.8,0.877,4.3461,263.28,264.45,361.0,321,308,0.0,27.0,0.0,91.40999280874296,81.28146174960246,77.9896891553818,0.0,6.836758464919832,0.0,90.24713831723797,59.90764452397848,1.2885222880057556,0.5213009441857994
1200401,12,AC,Rio Branco,rio branco,2018,401155,1.5777719257376033,2010,0.727,0.729,0.661,0.798,,,,,,289.0,227,218,5.0,48.0,0.0,72.04197878625469,56.58660617467064,54.34308434395682,1.2464010170632298,11.965449763807008,0.0,91.40999280874296,81.28146174960246,-21.188070830518434,0.5119875075201659
1200401,12,AC,Rio Branco,rio branco,2019,407319,1.536563173835548,2010,0.727,0.729,0.661,0.798,3.9,0.8622,4.5578,270.18,272.12,1618.0,175,171,4.0,182.0,515.0,397.2316538143323,42.9638686140347,41.98183733142819,0.9820312826065074,44.68242335859609,126.43652763558782,72.04197878625469,56.58660617467064,451.3891490861193,0.49577375413169417
1200401,12,AC,Rio Branco,rio branco,2020,413418,1.497352198154278,2010,0.727,0.729,0.661,0.798,,,,,,1451.0,184,176,7.0,184.0,270.0,350.9764935247135,44.50701227329241,42.57192478314926,1.6932015538752545,44.50701227329241,65.30920279233125,397.2316538143323,42.9638686140347,-11.644379254639825,0.5820769144136093
1200401,12,AC,Rio Branco,rio branco,2021,419452,1.459539739440463,2010,0.727,0.729,0.661,0.798,4.0,0.8675,4.6031,269.13,276.13,1414.0,97,92,4.0,213.0,303.0,337.10651039928285,23.125411250870183,21.93337974309337,0.9536252062214509,50.78054223129225,72.2371093712749,350.9764935247135,44.50701227329241,-3.9518267978975063,0.3756242642306279
1302603,13,AM,Manaus,manaus,2016,2070529,,2010,0.737,0.738,0.658,0.826,,,,,,8149.0,961,801,0.0,783.0,2693.0,393.57091834985164,46.41325960660295,38.685765811538985,0.0,37.81642275959429,130.06337993817039,,,,0.36493777087844326
1302603,13,AM,Manaus,manaus,2017,2107646,1.7926336699461751,2010,0.737,0.738,0.658,0.826,3.5,0.8745,4.0231,250.93,254.46,10178.0,1083,961,0.0,865.0,3542.0,482.90842010470453,51.384340634053345,45.595892289312346,0.0,41.04104769017188,168.05478718912,393.57091834985164,46.41325960660295,22.6992131759693,0.4155049839077596
1302603,13,AM,Manaus,manaus,2018,2145444,1.7933751683157473,2010,0.737,0.738,0.658,0.826,,,,,,7418.0,1008,892,3.0,988.0,2257.0,345.75593676646884,46.98328178223249,41.57647554538827,0.13983119578045383,46.0510738103628,105.19966962549478,482.90842010470453,51.384340634053345,-28.401344360178726,0.41806278046099915
1302603,13,AM,Manaus,manaus,2019,2182763,1.739453465110263,2010,0.737,0.738,0.658,0.826,3.6,0.8684,4.0962,251.7,258.62,6322.0,984,838,12.0,855.0,1972.0,289.6329102151722,45.080478274553855,38.39170812406111,0.5497619301774861,39.17053752514588,90.34421052583355,345.75593676646884,46.98328178223249,-16.231977699692646,0.42514547257126406
1302603,13,AM,Manaus,manaus,2020,2219580,1.6867154152787167,2010,0.737,0.738,0.658,0.826,,,,,,5300.0,783,657,13.0,690.0,1882.0,238.78391407383378,35.27694428675696,29.600194631416755,0.5856963930112905,31.086962398291572,84.79081628055758,289.6329102151722,45.080478274553855,-17.55635991212533,0.3406038682604777
1302603,13,AM,Manaus,manaus,2021,2255903,1.636480775642246,2010,0.737,0.738,0.658,0.826,3.7,0.9165,4.03,248.03,257.64,5787.0,1185,1060,11.0,590.0,1710.0,256.52698719758786,52.528854299143184,46.98783591315761,0.48760961796672997,26.15360678185188,75.80113152028257,238.78391407383378,35.27694428675696,7.430598159249446,0.4323383358820038
1400100,14,RR,Boa Vista,boa vista,2016,334801,,2010,0.752,0.737,0.708,0.816,,,,,,63.0,57,51,0.0,0.0,0.0,18.81714809692922,17.025038754364534,15.232929411799844,0.0,0.0,0.0,,,,0.06704743512381298
1400100,14,RR,Boa Vista,boa vista,2017,351112,4.871849247762095,2010,0.752,0.737,0.708,0.816,3.5,0.8457,4.1174,256.73,255.32,1440.0,135,118,0.0,185.0,758.0,410.1255439859646,38.44926974868418,33.607509854405436,0.0,52.689740025974615,215.885529403723,18.81714809692922,17.025038754364534,2079.530829397539,0.3668476073088578
1400100,14,RR,Boa Vista,boa vista,2018,375374,6.910045797352415,2010,0.752,0.737,0.708,0.816,,,,,,1609.0,175,155,2.0,219.0,644.0,428.63917053392083,46.62017081630587,41.29215129444234,0.5328019521863527,58.341813764405636,171.5622286040056,410.1255439859646,38.44926974868418,4.514136419795833,0.498127699270735
1400100,14,RR,Boa Vista,boa vista,2019,399213,6.350732869085229,2010,0.752,0.737,0.708,0.816,3.9,0.8782,4.4328,265.66,268.01,1466.0,146,124,5.0,222.0,603.0,367.2225102889936,36.57195532209622,31.061112739314602,1.2524642233594598,55.60941151716001,151.04718533715084,428.63917053392083,46.62017081630587,-14.32828926213755,0.5010216234775273
1400100,14,RR,Boa Vista,boa vista,2020,419652,5.119823252248801,2010,0.752,0.737,0.708,0.816,,,,,,1265.0,133,100,5.0,275.0,543.0,301.44024096155863,31.692926520069012,23.829268060202264,1.191463403010113,65.53048716555622,129.39292556689827,367.2225102889936,36.57195532209622,-17.91346322306501,0.48379817408213943
1400100,14,RR,Boa Vista,boa vista,2021,436591,4.036439716717655,2010,0.752,0.737,0.708,0.816,4.0,0.8991,4.3988,263.0,268.23,856.0,152,128,2.0,0.0,423.0,196.0645088881814,34.81519316706025,29.318057403840207,0.45809464693500324,0.0,96.88701782675318,301.44024096155863,31.692926520069012,-34.957420328898735,0.22693381861320153
1501402,15,PA,Belem,belem,2016,1471671,,2010,0.746,0.751,0.673,0.822,,,,,,4436.0,978,878,0.0,481.0,1012.0,301.4260660161137,66.45507046072119,59.660073481097335,0.0,32.68393547199068,68.76536943379328,,,,0.48877335650233483
1501402,15,PA,Belem,belem,2017,1478601,0.4708932906879237,2010,0.746,0.751,0.673,0.822,3.1,0.8035,3.828,246.29,245.78,5159.0,989,875,0.0,573.0,1356.0,348.9108961782117,66.88755113786613,59.17756041014445,0.0,38.752848131443166,91.708310761321,301.4260660161137,66.45507046072119,15.753392130181453,0.5075023078713337
1501402,15,PA,Belem,belem,2018,1485732,0.4822802094682776,2010,0.746,0.751,0.673,0.822,,,,,,4536.0,1043,846,8.0,552.0,1158.0,305.30405214399366,70.20108606397385,56.941628772887704,0.5384551184197419,37.15340317096219,77.94137839125764,348.9108961782117,66.88755113786613,-12.497988601635758,0.5663958749309819
1501402,15,PA,Belem,belem,2019,1492745,0.4720232181847139,2010,0.746,0.751,0.673,0.822,3.4,0.8212,4.1551,254.49,259.94,2641.0,456,329,4.0,354.0,1007.0,176.92238125064898,30.547749280687594,22.03993314330311,0.2679627129884877,23.714700099481156,67.45961299485177,305.30405214399366,70.20108606397385,-42.0504313623701,0.2401558522180215
1501402,15,PA,Belem,belem,2020,1499641,0.4619677171921577,2010,0.746,0.751,0.673,0.822,,,,,,2520.0,384,292,4.0,490.0,850.0,168.04021762541834,25.60612840006375,19.471326804215142,0.26673050416733074,32.67448676049801,56.68023213555778,176.92238125064898,30.547749280687594,-5.02037309380724,0.2423559621990978
1501402,15,PA,Belem,belem,2021,1506420,0.452041521937585,2010,0.746,0.751,0.673,0.822,3.2,0.769,4.1016,250.81,259.82,1866.0,336,245,12.0,611.0,183.0,123.8698370972239,22.30453658342295,16.263724592079235,0.7965905922651053,40.55973765616495,12.148006532042857,168.04021762541834,25.60612840006375,-26.285600645111927,0.30403261407597815
1600303,16,AP,Macapa,macapa,2016,473894,,2010,0.733,0.723,0.663,0.82,,,,,,1617.0,289,210,0.0,306.0,791.0,341.21554609258607,60.98410192996746,44.313707284751445,0.0,64.57140204349496,166.9149641058971,,,,0.5170623539478532
1600303,16,AP,Macapa,macapa,2017,483841,2.0989926017210614,2010,0.733,0.723,0.663,0.82,3.2,0.8086,3.9835,249.11,253.52,1619.0,313,251,0.0,306.0,717.0,334.61405709726955,64.69067317569201,51.876546220762606,0.0,63.24391690658708,148.18917784974818,341.21554609258607,60.98410192996746,-1.934697604172253,0.5513803398697764
1600303,16,AP,Macapa,macapa,2018,493634,2.0240120204777945,2010,0.733,0.723,0.663,0.82,,,,,,1598.0,348,274,2.0,231.0,639.0,323.7216237131154,70.49757512651074,55.50671145018374,0.4051584777385674,46.79580417880454,129.4481336374723,334.61405709726955,64.69067317569201,-3.255222891304843,0.577623001900547
1600303,16,AP,Macapa,macapa,2019,503327,1.9636005623599573,2010,0.733,0.723,0.663,0.82,3.4,0.823,4.1707,254.3,261.16,2088.0,325,203,5.0,336.0,734.0,414.8396569228355,64.57034889842984,40.33163331194233,0.9933899830527669,66.75580686114594,145.82964951214618,323.7216237131154,70.49757512651074,28.14703329502315,0.6336142253034635
1600303,16,AP,Macapa,macapa,2020,512902,1.9023418175460491,2010,0.733,0.723,0.663,0.82,,,,,,942.0,247,151,4.0,282.0,206.0,183.6608162962905,48.15734779743499,29.440321932844874,0.7798760776912549,54.98126347723346,40.16361800109963,414.8396569228355,64.57034889842984,-55.727276013427684,0.48001337942429667
1600303,16,AP,Macapa,macapa,2021,522357,1.843432078642704,2010,0.733,0.723,0.663,0.82,3.3,0.7736,4.2784,256.16,266.61,1155.0,330,184,2.0,316.0,248.0,221.11314675595426,63.1751847874155,35.22495151783168,0.38287990780251824,60.495025432797874,47.47710856751225,183.6608162962905,48.15734779743499,20.392118043972896,0.5235847573221084
1721000,17,TO,Palmas,palmas,2016,277511,,2010,0.788,0.789,0.749,0.827,,,,,,1810.0,93,93,0.0,66.0,1431.0,652.2263982328628,33.51218510257251,33.51218510257251,0.0,23.78284104053533,515.6552352879705,,,,0.2596773277369256
1721000,17,TO,Palmas,palmas,2017,284479,2.5108914601583265,2010,0.788,0.789,0.749,0.827,3.8,0.8752,4.3333,265.77,261.26,980.0,80,77,0.0,84.0,676.0,344.48939992055654,28.121583666984204,27.0670242794723,0.0,29.527662850333414,237.62738198601653,652.2263982328628,33.51218510257251,-47.182542618036706,0.23721948236544016
1721000,17,TO,Palmas,palmas,2018,291855,2.592810014095948,2010,0.788,0.789,0.749,0.827,,,,,,998.0,73,65,0.0,123.0,606.0,341.9506261671035,25.01242055130116,22.271333367596924,0.0,42.14421544945264,207.6373541655959,344.48939992055654,28.121583666984204,-0.7369671618454698,0.2495650892050366
1721000,17,TO,Palmas,palmas,2019,299127,2.491648249987155,2010,0.788,0.789,0.749,0.827,4.0,0.8977,4.4629,269.19,266.71,962.0,75,59,1.0,114.0,597.0,321.6025300290512,25.072962320352225,19.724063692010418,0.334306164271363,38.11090272693538,199.58078007000373,341.9506261671035,25.01242055130116,-5.95059478794715,0.26590822585222823
1721000,17,TO,Palmas,palmas,2020,306296,2.3966408916614057,2010,0.788,0.789,0.749,0.827,,,,,,819.0,103,91,0.0,128.0,430.0,267.3884085982187,33.62760205813984,29.709823177579857,0.0,41.7896413926398,140.3870765533993,321.6025300290512,25.072962320352225,-16.857492205031843,0.30317303536092205
1721000,17,TO,Palmas,palmas,2021,313349,2.302674537049132,2010,0.788,0.789,0.749,0.827,4.2,0.9531,4.4358,265.96,267.93,817.0,70,55,7.0,157.0,460.0,260.7316442688504,22.33930856648657,17.552313873668016,2.233930856648657,50.10387778483416,146.8011705797689,267.3884085982187,33.62760205813984,-2.4895485800100037,0.4991456711283565
2111300,21,MA,Sao Luis,sao luis,2016,1079751,,2010,0.768,0.741,0.752,0.813,,,,,,2984.0,560,498,0.0,224.0,487.0,276.3600126325421,51.86380934122774,46.12174473559182,0.0,20.745523736491098,45.1029913378177,,,,0.3556986808999825
2111300,21,MA,Sao Luis,sao luis,2017,1087308,0.6998835842708218,2010,0.768,0.741,0.752,0.813,3.5,0.8789,4.0278,251.68,254.07,2377.0,473,403,0.0,272.0,539.0,218.61330920033697,43.50193321487564,37.06401498011603,0.0,25.015910855065904,49.57197040764898,276.3600126325421,51.86380934122774,-20.895462727086777,0.30961615825857003
2111300,21,MA,Sao Luis,sao luis,2018,1094667,0.6768091469942172,2010,0.768,0.741,0.752,0.813,,,,,,2243.0,297,256,0.0,209.0,735.0,204.90249546209031,27.131538632296397,23.386107373292518,0.0,19.092564222727095,67.14370671628906,218.61330920033697,43.50193321487564,-6.271719589442782,0.18875804642728067
2111300,21,MA,Sao Luis,sao luis,2019,1101884,0.6592872535666094,2010,0.768,0.741,0.752,0.813,3.8,0.915,4.1377,253.47,259.73,2480.0,264,204,8.0,275.0,748.0,225.0690635311884,23.958964827513604,18.51374554853324,0.726029237197382,24.95725502866,67.8837336779552,204.90249546209031,27.131538632296397,9.84203146165643,0.26083976107283496
2111300,21,MA,Sao Luis,sao luis,2020,1108975,0.6435341651208404,2010,0.768,0.741,0.752,0.813,,,,,,2166.0,280,246,6.0,187.0,654.0,195.31549403728667,25.248540318762824,22.182646137198766,0.5410401496877747,16.862417998602314,58.97337631596745,225.0690635311884,23.958964827513604,-13.21975087428161,0.2318432047042988
2111300,21,MA,Sao Luis,sao luis,2021,1115932,0.6273360535629768,2010,0.768,0.741,0.752,0.813,3.6,0.9032,4.0066,247.27,256.79,2635.0,254,212,3.0,204.0,682.0,236.1254986862999,22.761243516630046,18.997573328840826,0.26883358484208714,18.280683769261927,61.11483495410114,195.31549403728667,25.248540318762824,20.894402080165953,0.18645615454594977
2211001,22,PI,Teresina,teresina,2016,854589,,2010,0.751,0.731,0.707,0.82,,,,,,4206.0,367,341,0.0,226.0,1104.0,492.1664098180529,42.94462016244066,39.90222200379363,0.0,26.44546091747027,129.18490642870432,,,,0.3218791126208792
2211001,22,PI,Teresina,teresina,2017,857872,0.384161275186079,2010,0.751,0.731,0.707,0.82,3.6,0.8564,4.2467,263.14,257.94,3972.0,319,291,0.0,277.0,1143.0,463.00613611354606,37.18503459723595,33.92114441315255,0.0,32.28919932111084,133.23666001454762,492.1664098180529,42.94462016244066,-5.92488091889225,0.3000619211833635
2211001,22,PI,Teresina,teresina,2018,861442,0.4161459984706406,2010,0.751,0.731,0.707,0.82,,,,,,5595.0,337,300,9.0,224.0,2024.0,649.4923628056213,39.12045152198291,34.825327764376475,1.0447598329312944,26.0029113974011,234.95487798365997,463.00613611354606,37.18503459723595,40.27726894883785,0.40706497814921544
2211001,22,PI,Teresina,teresina,2019,864845,0.395035301273916,2010,0.751,0.731,0.707,0.82,4.0,0.8793,4.5994,273.09,272.17,5638.0,242,224,5.0,259.0,1809.0,651.9087235284935,27.98189270909816,25.90059490428921,0.5781382791135984,29.947562858084396,209.1704293832999,649.4923628056213,39.12045152198291,0.3720383581470088,0.2987648376229573
2211001,22,PI,Teresina,teresina,2020,868075,0.3734773283073922,2010,0.751,0.731,0.707,0.82,,,,,,4721.0,293,270,6.0,285.0,1162.0,543.8470178268007,33.752843936295825,31.103303286006394,0.6911845174668088,32.831264579673416,133.85940154940528,651.9087235284935,27.98189270909816,-16.576201821138802,0.3578022723640243
